pair,strategy,mbr_utility,sentence_index_0based,selected_model,selected_model_name,selected_bleurt,meprs_model,meprs_bleurt
de-en,it,chrf_pp,91,G4o,GPT-4o,86.52247786521912,C35,86.52247786521912
de-en,it,chrf_pp,92,G4o,GPT-4o,53.06190252304077,G35,62.70394325256348
de-en,it,chrf_pp,93,C3,Claude-3-Opus,79.0353775024414,C35,79.48940396308899
de-en,it,chrf_pp,94,G4o,GPT-4o,67.33630895614624,C3,70.38276195526123
de-en,it,chrf_pp,95,G35,GPT-3.5-Turbo,55.65371513366699,G4o,63.814955949783325
de-en,it,chrf_pp,96,GP,Gemini-Pro,34.64374244213104,C35,96.32725119590759
de-en,it,chrf_pp,97,G35,GPT-3.5-Turbo,73.57072234153748,G4o,81.79327845573425
de-en,it,chrf_pp,98,GP,Gemini-Pro,67.51373410224915,C3,74.54723715782166
de-en,it,chrf_pp,99,G35,GPT-3.5-Turbo,62.06267476081848,C35,74.8124897480011
de-en,it,chrf_pp,100,C35,Claude-3.5-Sonnet,80.04735112190247,GP,80.63280582427979
de-en,it,chrf_pp,101,G4o,GPT-4o,64.50492143630981,G35,63.52599859237671
de-en,it,chrf_pp,102,C35,Claude-3.5-Sonnet,78.24776768684387,C35,78.24776768684387
de-en,it,chrf_pp,103,G35,GPT-3.5-Turbo,85.14843583106995,C35,85.54450869560242
de-en,it,chrf_pp,104,C35,Claude-3.5-Sonnet,60.95249652862549,G4o,63.88787627220154
de-en,it,chrf_pp,105,G35,GPT-3.5-Turbo,87.04473972320557,G35,87.04473972320557
de-en,it,chrf_pp,106,G35,GPT-3.5-Turbo,73.45808744430542,C3,86.8171751499176
de-en,it,chrf_pp,107,G35,GPT-3.5-Turbo,84.90296602249146,C35,84.90298390388489
de-en,it,chrf_pp,108,C3,Claude-3-Opus,73.63336682319641,GP,73.75983595848083
de-en,it,chrf_pp,109,GP,Gemini-Pro,75.73567032814026,C3,79.53038811683655
de-en,it,chrf_pp,110,G4o,GPT-4o,70.3015387058258,GP,71.79224491119385
de-en,it,chrf_pp,111,G35,GPT-3.5-Turbo,74.67262744903564,C3,87.04288601875305
de-en,it,chrf_pp,112,C35,Claude-3.5-Sonnet,48.4360933303833,GP,90.24658799171448
de-en,it,chrf_pp,113,GP,Gemini-Pro,58.06359648704529,C35,72.01746702194214
de-en,it,chrf_pp,114,GP,Gemini-Pro,66.24543070793152,C35,78.03237438201904
de-en,it,chrf_pp,115,C35,Claude-3.5-Sonnet,76.29140019416809,C3,81.98756575584412
de-en,it,chrf_pp,116,GP,Gemini-Pro,67.14262962341309,C3,75.92973113059998
de-en,it,chrf_pp,117,G4o,GPT-4o,70.67911028862,G4o,70.67911028862
de-en,it,chrf_pp,118,G35,GPT-3.5-Turbo,70.1345443725586,C35,78.93506288528442
de-en,it,chrf_pp,119,G35,GPT-3.5-Turbo,58.60809087753296,G4o,77.1598756313324
de-en,it,chrf_pp,120,C35,Claude-3.5-Sonnet,73.123300075531,C3,73.7242341041565
de-en,it,chrf_pp,121,G35,GPT-3.5-Turbo,79.47738766670227,C3,92.20362305641174
de-en,it,chrf_pp,122,G35,GPT-3.5-Turbo,60.53020358085632,C35,70.21806836128235
de-en,it,chrf_pp,123,G4o,GPT-4o,73.6371636390686,G4o,73.6371636390686
de-en,it,chrf_pp,124,C3,Claude-3-Opus,83.14514756202698,G4o,83.2413375377655
de-en,it,chrf_pp,125,C3,Claude-3-Opus,63.49936127662659,G35,54.938626289367676
de-en,it,chrf_pp,126,C35,Claude-3.5-Sonnet,77.06555128097534,G4o,81.05579018592834
de-en,it,chrf_pp,127,C3,Claude-3-Opus,76.59974098205566,C3,76.59974098205566
de-en,it,chrf_pp,128,G35,GPT-3.5-Turbo,67.36009120941162,G4o,67.36016869544983
de-en,it,chrf_pp,129,G35,GPT-3.5-Turbo,54.129111766815186,G4o,66.19238257408142
de-en,it,chrf_pp,130,C35,Claude-3.5-Sonnet,75.55341124534607,C3,77.09532976150513
de-en,it,chrf_pp,131,G35,GPT-3.5-Turbo,81.97576403617859,C3,81.9758951663971
de-en,it,chrf_pp,132,C3,Claude-3-Opus,80.32423257827759,G4o,80.85165619850159
de-en,it,chrf_pp,133,G4o,GPT-4o,87.76642084121704,G4o,87.76642084121704
de-en,it,chrf_pp,134,GP,Gemini-Pro,56.26416206359863,C3,62.18023896217346
de-en,it,chrf_pp,135,C3,Claude-3-Opus,78.6952018737793,C35,79.29032444953918
de-en,it,chrf_pp,136,C35,Claude-3.5-Sonnet,71.01848125457764,C3,71.85838222503662
de-en,it,chrf_pp,137,G35,GPT-3.5-Turbo,67.53660440444946,C3,101.53738260269165
de-en,it,chrf_pp,138,C3,Claude-3-Opus,76.29052400588989,C3,76.29052400588989
de-en,it,chrf_pp,139,C35,Claude-3.5-Sonnet,80.60992360115051,GP,81.87944293022156
de-en,it,chrf_pp,140,G35,GPT-3.5-Turbo,65.75199961662292,C3,77.4289071559906
de-en,it,chrf_pp,141,G35,GPT-3.5-Turbo,85.64810156822205,G4o,94.76933479309082
de-en,it,chrf_pp,142,G4o,GPT-4o,74.87661838531494,G35,70.97671031951904
de-en,it,chrf_pp,143,GP,Gemini-Pro,38.12477886676788,C3,80.69388270378113
de-en,it,chrf_pp,144,G4o,GPT-4o,94.75260376930237,G35,97.53215909004211
de-en,it,chrf_pp,145,G4o,GPT-4o,77.31181979179382,C35,81.59620761871338
de-en,it,chrf_pp,146,G4o,GPT-4o,75.0794529914856,G4o,75.0794529914856
de-en,it,chrf_pp,147,G4o,GPT-4o,77.8056800365448,C3,79.54050898551941
de-en,it,chrf_pp,148,GP,Gemini-Pro,62.02794313430786,C3,75.33968091011047
de-en,it,chrf_pp,149,G4o,GPT-4o,92.1518087387085,G35,86.17647290229797
de-en,it,chrf_pp,150,C3,Claude-3-Opus,77.87254452705383,G4o,78.07451486587524
de-en,it,chrf_pp,151,G35,GPT-3.5-Turbo,73.40103387832642,C3,79.70246076583862
de-en,it,chrf_pp,152,G4o,GPT-4o,86.22071146965027,C35,86.22071146965027
de-en,it,chrf_pp,153,G35,GPT-3.5-Turbo,60.14595627784729,C35,71.33356928825378
de-en,it,chrf_pp,154,C35,Claude-3.5-Sonnet,81.80519342422485,C3,82.04923868179321
de-en,it,chrf_pp,155,G35,GPT-3.5-Turbo,83.31889510154724,C3,85.42560935020447
de-en,it,chrf_pp,156,C35,Claude-3.5-Sonnet,65.69380164146423,C35,65.69380164146423
de-en,it,chrf_pp,157,G35,GPT-3.5-Turbo,63.00750374794006,C3,75.87116956710815
de-en,it,chrf_pp,158,G35,GPT-3.5-Turbo,65.12271761894226,G4o,75.69491267204285
de-en,it,chrf_pp,159,G4o,GPT-4o,56.475991010665894,C3,58.126187324523926
de-en,it,chrf_pp,160,C35,Claude-3.5-Sonnet,60.35999059677124,C35,60.35999059677124
de-en,it,chrf_pp,161,G4o,GPT-4o,82.92431831359863,C35,84.79278683662415
de-en,it,chrf_pp,162,C35,Claude-3.5-Sonnet,69.82776522636414,GP,70.56542634963989
de-en,it,chrf_pp,163,GP,Gemini-Pro,62.63941526412964,G4o,73.39834570884705
de-en,it,chrf_pp,164,C3,Claude-3-Opus,72.14050889015198,G4o,72.35588431358337
de-en,it,chrf_pp,165,G35,GPT-3.5-Turbo,68.8834011554718,C3,68.8834011554718
de-en,it,chrf_pp,166,C35,Claude-3.5-Sonnet,66.17975234985352,C3,66.87801480293274
de-en,it,chrf_pp,167,C3,Claude-3-Opus,99.56241846084595,C35,99.56241846084595
de-en,it,chrf_pp,168,G35,GPT-3.5-Turbo,53.52445840835571,C35,68.04008483886719
de-en,it,chrf_pp,169,G35,GPT-3.5-Turbo,38.089314103126526,GP,82.63356685638428
de-en,it,chrf_pp,170,G4o,GPT-4o,82.61328935623169,C35,83.68591666221619
de-en,it,chrf_pp,171,G4o,GPT-4o,69.76447105407715,G4o,69.76447105407715
de-en,it,chrf_pp,172,G4o,GPT-4o,75.92926621437073,C3,77.36995816230774
de-en,it,chrf_pp,173,G4o,GPT-4o,69.03459429740906,C3,71.25632166862488
de-en,it,chrf_pp,174,G35,GPT-3.5-Turbo,55.19112944602966,C3,80.34118413925171
de-en,it,chrf_pp,175,G4o,GPT-4o,65.02688527107239,G35,69.90551948547363
de-en,it,chrf_pp,176,C35,Claude-3.5-Sonnet,76.38486623764038,C3,76.91690325737
de-en,it,chrf_pp,177,G35,GPT-3.5-Turbo,74.17765259742737,C3,77.64631509780884
de-en,it,chrf_pp,178,C35,Claude-3.5-Sonnet,70.62581777572632,C3,86.04919910430908
de-en,it,chrf_pp,179,GP,Gemini-Pro,79.0266752243042,C35,89.54626321792603
de-en,it,chrf_pp,180,G35,GPT-3.5-Turbo,77.41904258728027,G4o,78.94920110702515
de-en,it,chrf_pp,181,G4o,GPT-4o,70.99862098693848,C35,72.39093780517578
de-en,it,chrf_pp,182,G35,GPT-3.5-Turbo,68.64075064659119,C35,85.36315560340881
de-en,it,chrf_pp,183,G4o,GPT-4o,80.24261593818665,C3,80.98375201225281
de-en,it,chrf_pp,184,G35,GPT-3.5-Turbo,76.9262969493866,G35,76.9262969493866
de-en,it,chrf_pp,185,GP,Gemini-Pro,55.08395433425903,C35,71.07974886894226
de-en,it,chrf_pp,186,G35,GPT-3.5-Turbo,81.16346597671509,C3,82.83178210258484
de-en,it,chrf_pp,187,G4o,GPT-4o,74.13913011550903,GP,75.44336915016174
de-en,it,chrf_pp,188,G4o,GPT-4o,72.67284989356995,C35,73.83447289466858
de-en,it,chrf_pp,189,G4o,GPT-4o,76.46697163581848,C35,76.87167525291443
de-en,it,chrf_pp,190,C3,Claude-3-Opus,74.18375015258789,C3,74.18375015258789
de-en,it,chrf_pp,191,C3,Claude-3-Opus,67.78194904327393,C35,68.41168403625488
de-en,it,chrf_pp,192,G35,GPT-3.5-Turbo,52.632397413253784,C35,59.61875319480896
de-en,it,chrf_pp,193,C3,Claude-3-Opus,59.00958776473999,G35,62.824517488479614
de-en,it,chrf_pp,194,GP,Gemini-Pro,57.240259647369385,C3,89.27155137062073
de-en,it,chrf_pp,195,G4o,GPT-4o,70.17771601676941,C35,72.74026870727539
de-en,it,chrf_pp,196,G35,GPT-3.5-Turbo,68.23286414146423,G4o,81.25461339950562
de-en,it,chrf_pp,197,G35,GPT-3.5-Turbo,77.5852620601654,GP,78.50639820098877
de-en,it,chrf_pp,198,G4o,GPT-4o,80.09563088417053,G4o,80.09563088417053
de-en,it,chrf_pp,199,C35,Claude-3.5-Sonnet,75.63095092773438,C35,75.63095092773438
de-en,tear,sacrebleu,0,C3,Claude-3-Opus,85.46698689460754,C35,85.46698689460754
de-en,tear,sacrebleu,1,G4o,GPT-4o,77.1882712841034,GP,79.28611040115356
de-en,tear,sacrebleu,2,GP,Gemini-Pro,56.320905685424805,G35,59.364885091781616
de-en,tear,sacrebleu,3,C35,Claude-3.5-Sonnet,76.27387642860413,C35,76.27387642860413
de-en,tear,sacrebleu,4,C3,Claude-3-Opus,76.48047208786011,G35,77.82860994338989
de-en,tear,sacrebleu,5,C35,Claude-3.5-Sonnet,74.35437440872192,G35,76.34537816047668
de-en,tear,sacrebleu,6,G4o,GPT-4o,65.35364985466003,C3,71.81140780448914
de-en,tear,sacrebleu,7,G35,GPT-3.5-Turbo,82.02914595603943,G4o,82.04794526100159
de-en,tear,sacrebleu,8,C35,Claude-3.5-Sonnet,66.56858921051025,C35,66.56858921051025
de-en,tear,sacrebleu,9,G4o,GPT-4o,53.987282514572144,G35,52.64303684234619
de-en,tear,sacrebleu,10,C3,Claude-3-Opus,85.34602522850037,G4o,87.03409433364868
de-en,tear,sacrebleu,11,G4o,GPT-4o,70.6743061542511,C35,74.56669211387634
de-en,tear,sacrebleu,12,G35,GPT-3.5-Turbo,81.91536664962769,C35,83.8008165359497
de-en,tear,sacrebleu,13,C35,Claude-3.5-Sonnet,82.36722350120544,C35,82.36722350120544
de-en,tear,sacrebleu,14,GP,Gemini-Pro,82.73938298225403,GP,82.73938298225403
de-en,tear,sacrebleu,15,C35,Claude-3.5-Sonnet,82.52702951431274,G35,84.47791934013367
de-en,tear,sacrebleu,16,C35,Claude-3.5-Sonnet,71.95010185241699,C35,71.95010185241699
de-en,tear,sacrebleu,17,G35,GPT-3.5-Turbo,71.1049497127533,C3,74.12106990814209
de-en,tear,sacrebleu,18,C35,Claude-3.5-Sonnet,70.90848088264465,G35,78.67013812065125
de-en,tear,sacrebleu,19,G35,GPT-3.5-Turbo,73.71886372566223,GP,80.40133714675903
de-en,tear,sacrebleu,20,C35,Claude-3.5-Sonnet,82.11610317230225,C35,82.11610317230225
de-en,tear,sacrebleu,21,G4o,GPT-4o,81.44548535346985,C3,91.78852438926697
de-en,tear,sacrebleu,22,C3,Claude-3-Opus,77.44575142860413,C35,80.56164383888245
de-en,tear,sacrebleu,23,G35,GPT-3.5-Turbo,77.33541131019592,GP,78.18068861961365
de-en,tear,sacrebleu,24,G35,GPT-3.5-Turbo,89.95315432548523,C35,91.30281805992126
de-en,tear,sacrebleu,25,G35,GPT-3.5-Turbo,72.66026735305786,C3,74.543297290802
de-en,tear,sacrebleu,26,G4o,GPT-4o,85.62122583389282,C35,85.62122583389282
de-en,tear,sacrebleu,27,C3,Claude-3-Opus,53.91126275062561,GP,58.58960747718811
de-en,tear,sacrebleu,28,G4o,GPT-4o,81.26901388168335,C35,83.81264209747314
de-en,tear,sacrebleu,29,C35,Claude-3.5-Sonnet,73.97474646568298,C35,73.97474646568298
de-en,tear,sacrebleu,30,C35,Claude-3.5-Sonnet,69.62096095085144,GP,73.04664850234985
de-en,tear,sacrebleu,31,G35,GPT-3.5-Turbo,58.69982838630676,G4o,61.54818534851074
de-en,tear,sacrebleu,32,C35,Claude-3.5-Sonnet,77.82897353172302,C35,77.82897353172302
de-en,tear,sacrebleu,33,C3,Claude-3-Opus,88.4819507598877,G35,79.26295399665833
de-en,tear,sacrebleu,34,G4o,GPT-4o,76.36420726776123,C3,78.87439727783203
de-en,tear,sacrebleu,35,C3,Claude-3-Opus,81.91750049591064,C35,82.19470381736755
de-en,tear,sacrebleu,36,G35,GPT-3.5-Turbo,81.63407444953918,C3,81.63415789604187
de-en,tear,sacrebleu,37,G35,GPT-3.5-Turbo,97.43683934211731,C3,97.43685722351074
de-en,tear,sacrebleu,38,C35,Claude-3.5-Sonnet,81.31726384162903,GP,82.59879350662231
de-en,tear,sacrebleu,39,GP,Gemini-Pro,68.66544485092163,GP,68.66544485092163
de-en,tear,sacrebleu,40,C35,Claude-3.5-Sonnet,72.18932509422302,C35,72.18932509422302
de-en,tear,sacrebleu,41,G4o,GPT-4o,73.93435835838318,C35,74.77847337722778
de-en,tear,sacrebleu,42,C35,Claude-3.5-Sonnet,77.42595076560974,C35,77.42595076560974
de-en,tear,sacrebleu,43,C3,Claude-3-Opus,61.53836250305176,C35,64.69151973724365
de-en,tear,sacrebleu,44,G4o,GPT-4o,47.848308086395264,C35,72.32705354690552
de-en,tear,sacrebleu,45,G4o,GPT-4o,86.7013931274414,C35,86.86555027961731
de-en,tear,sacrebleu,46,C3,Claude-3-Opus,78.90790700912476,C35,79.47285175323486
de-en,tear,sacrebleu,47,G4o,GPT-4o,85.34505367279053,C35,85.34505367279053
de-en,tear,sacrebleu,48,G35,GPT-3.5-Turbo,69.28756833076477,C3,71.8055009841919
de-en,tear,sacrebleu,49,C35,Claude-3.5-Sonnet,74.92295503616333,C35,74.92295503616333
de-en,tear,sacrebleu,50,C3,Claude-3-Opus,78.90453338623047,C3,78.90453338623047
de-en,tear,sacrebleu,51,GP,Gemini-Pro,83.98021459579468,GP,83.98021459579468
de-en,tear,sacrebleu,52,C35,Claude-3.5-Sonnet,77.70612239837646,C35,77.70612239837646
de-en,tear,sacrebleu,53,G35,GPT-3.5-Turbo,76.94608569145203,C3,77.20094919204712
de-en,tear,sacrebleu,54,G35,GPT-3.5-Turbo,70.06188631057739,C35,74.74517822265625
de-en,tear,sacrebleu,55,GP,Gemini-Pro,62.49368190765381,G35,60.75788140296936
de-en,tear,sacrebleu,56,G35,GPT-3.5-Turbo,86.48066520690918,G4o,87.82269954681396
de-en,tear,sacrebleu,57,G35,GPT-3.5-Turbo,82.28893876075745,C35,85.0864827632904
de-en,tear,sacrebleu,58,C3,Claude-3-Opus,74.04555678367615,C35,81.21654391288757
de-en,tear,sacrebleu,59,C35,Claude-3.5-Sonnet,84.137362241745,GP,84.137362241745
de-en,tear,sacrebleu,60,C35,Claude-3.5-Sonnet,86.67334914207458,C35,86.67334914207458
de-en,tear,sacrebleu,61,GP,Gemini-Pro,73.32022190093994,G4o,73.41855764389038
de-en,tear,sacrebleu,62,G35,GPT-3.5-Turbo,72.24045395851135,GP,72.24045395851135
de-en,tear,sacrebleu,63,C35,Claude-3.5-Sonnet,60.87014675140381,G35,63.737815618515015
de-en,tear,sacrebleu,64,G35,GPT-3.5-Turbo,80.88023662567139,C35,81.89810514450073
de-en,tear,sacrebleu,65,C35,Claude-3.5-Sonnet,96.74996137619019,C35,96.74996137619019
de-en,tear,sacrebleu,66,G35,GPT-3.5-Turbo,75.6588339805603,GP,78.70861291885376
de-en,tear,sacrebleu,67,C3,Claude-3-Opus,74.03604388237,G35,74.69950318336487
de-en,tear,sacrebleu,68,C35,Claude-3.5-Sonnet,76.88603401184082,G4o,76.98686122894287
de-en,tear,sacrebleu,69,C35,Claude-3.5-Sonnet,81.23486638069153,C35,81.23486638069153
de-en,tear,sacrebleu,70,C35,Claude-3.5-Sonnet,74.34131503105164,G4o,78.63962650299072
de-en,tear,sacrebleu,71,C3,Claude-3-Opus,66.86639189720154,C3,66.86639189720154
de-en,tear,sacrebleu,72,GP,Gemini-Pro,59.476423263549805,C35,62.644898891448975
de-en,tear,sacrebleu,73,G35,GPT-3.5-Turbo,73.93592596054077,C35,81.25627040863037
de-en,tear,sacrebleu,74,C35,Claude-3.5-Sonnet,76.2891411781311,GP,76.91502571105957
de-en,tear,sacrebleu,75,GP,Gemini-Pro,67.9307222366333,C35,70.08869051933289
de-en,tear,sacrebleu,76,G4o,GPT-4o,76.11782550811768,GP,76.11782550811768
de-en,tear,sacrebleu,77,G4o,GPT-4o,79.1414737701416,C3,80.92774748802185
de-en,tear,sacrebleu,78,C35,Claude-3.5-Sonnet,80.65681457519531,C35,80.65681457519531
de-en,tear,sacrebleu,79,GP,Gemini-Pro,71.51716947555542,C35,74.9747633934021
de-en,tear,sacrebleu,80,C3,Claude-3-Opus,76.95595026016235,G35,76.30216479301453
de-en,tear,sacrebleu,81,G4o,GPT-4o,62.84721493721008,G4o,62.84721493721008
de-en,tear,sacrebleu,82,C3,Claude-3-Opus,82.19849467277527,C35,84.29484367370605
de-en,tear,sacrebleu,83,C35,Claude-3.5-Sonnet,81.76204562187195,G35,84.32718515396118
de-en,tear,sacrebleu,84,G4o,GPT-4o,69.38836574554443,G35,77.99816727638245
de-en,tear,sacrebleu,85,GP,Gemini-Pro,72.23561406135559,C3,74.31912422180176
de-en,tear,sacrebleu,86,G35,GPT-3.5-Turbo,92.17385649681091,G35,92.17385649681091
de-en,tear,sacrebleu,87,C35,Claude-3.5-Sonnet,66.29565358161926,GP,66.86450839042664
de-en,tear,sacrebleu,88,G4o,GPT-4o,93.47352385520935,G4o,93.47352385520935
de-en,tear,sacrebleu,89,C35,Claude-3.5-Sonnet,79.09454703330994,GP,79.09454703330994
de-en,tear,sacrebleu,90,G35,GPT-3.5-Turbo,81.01441860198975,C3,81.0145914554596
de-en,tear,sacrebleu,91,C35,Claude-3.5-Sonnet,80.93222975730896,C35,80.93222975730896
de-en,tear,sacrebleu,92,G4o,GPT-4o,55.64780831336975,GP,60.06866693496704
de-en,tear,sacrebleu,93,C3,Claude-3-Opus,78.62060070037842,C35,79.59086298942566
de-en,tear,sacrebleu,94,G4o,GPT-4o,66.79938435554504,C3,72.14829325675964
de-en,tear,sacrebleu,95,G35,GPT-3.5-Turbo,64.2393946647644,G35,64.2393946647644
de-en,tear,sacrebleu,96,G4o,GPT-4o,96.32725119590759,G4o,96.32725119590759
de-en,tear,sacrebleu,97,G4o,GPT-4o,81.79327845573425,C3,86.34980916976929
de-en,tear,sacrebleu,98,C35,Claude-3.5-Sonnet,72.8655457496643,GP,74.35863018035889
de-en,tear,sacrebleu,99,C35,Claude-3.5-Sonnet,74.8124897480011,G35,78.37353944778442
de-en,tear,sacrebleu,100,G35,GPT-3.5-Turbo,74.49890375137329,GP,82.12913870811462
de-en,tear,sacrebleu,101,G4o,GPT-4o,66.24099612236023,G4o,66.24099612236023
de-en,tear,sacrebleu,102,C3,Claude-3-Opus,75.0204861164093,C35,76.95901989936829
de-en,tear,sacrebleu,103,G35,GPT-3.5-Turbo,85.1485013961792,C35,85.54450869560242
de-en,tear,sacrebleu,104,G35,GPT-3.5-Turbo,60.95249652862549,C3,63.570183515548706
de-en,tear,sacrebleu,105,C35,Claude-3.5-Sonnet,87.044757604599,GP,87.044757604599
de-en,tear,sacrebleu,106,G35,GPT-3.5-Turbo,86.81711554527283,C3,90.45217037200928
de-en,tear,sacrebleu,107,C3,Claude-3-Opus,84.90296602249146,GP,86.59964203834534
de-en,tear,sacrebleu,108,G35,GPT-3.5-Turbo,72.9327917098999,GP,75.17959475517273
de-en,tear,sacrebleu,109,GP,Gemini-Pro,73.97316098213196,C3,80.15814423561096
de-en,tear,sacrebleu,110,G4o,GPT-4o,63.28631639480591,C35,68.84788870811462
de-en,tear,sacrebleu,111,G35,GPT-3.5-Turbo,74.67270493507385,C3,87.04288601875305
de-en,tear,sacrebleu,112,C3,Claude-3-Opus,50.493985414505005,G35,72.46407866477966
de-en,tear,sacrebleu,113,G35,GPT-3.5-Turbo,72.01736569404602,C3,78.26244831085205
de-en,tear,sacrebleu,114,C3,Claude-3-Opus,76.62412524223328,C3,76.62412524223328
de-en,tear,sacrebleu,115,C35,Claude-3.5-Sonnet,78.08131575584412,G35,77.36620306968689
de-en,tear,sacrebleu,116,C3,Claude-3-Opus,75.59879422187805,C3,75.59879422187805
de-en,tear,sacrebleu,117,G4o,GPT-4o,68.02433133125305,C3,70.25601267814636
de-en,tear,sacrebleu,118,G35,GPT-3.5-Turbo,78.93504500389099,G4o,82.76481628417969
de-en,tear,sacrebleu,119,G35,GPT-3.5-Turbo,71.31785750389099,C35,76.0635256767273
de-en,tear,sacrebleu,120,G4o,GPT-4o,71.30278944969177,C3,72.31993079185486
de-en,tear,sacrebleu,121,G4o,GPT-4o,92.20362305641174,C3,92.20364689826965
de-en,tear,sacrebleu,122,G35,GPT-3.5-Turbo,69.79759335517883,G35,69.79759335517883
de-en,tear,sacrebleu,123,C35,Claude-3.5-Sonnet,72.158282995224,G35,73.55098724365234
de-en,tear,sacrebleu,124,C3,Claude-3-Opus,83.14511775970459,C3,83.14511775970459
de-en,tear,sacrebleu,125,C35,Claude-3.5-Sonnet,62.84175515174866,C35,62.84175515174866
de-en,tear,sacrebleu,126,G35,GPT-3.5-Turbo,77.24385261535645,G35,77.24385261535645
de-en,tear,sacrebleu,127,G4o,GPT-4o,66.47882461547852,C3,68.35421323776245
de-en,tear,sacrebleu,128,C35,Claude-3.5-Sonnet,67.36016869544983,G4o,74.75456595420837
de-en,tear,sacrebleu,129,G4o,GPT-4o,66.19246006011963,G35,70.45309543609619
de-en,tear,sacrebleu,130,C3,Claude-3-Opus,73.03304672241211,C35,76.01088285446167
de-en,tear,sacrebleu,131,G35,GPT-3.5-Turbo,81.97576403617859,C35,81.9758951663971
de-en,tear,sacrebleu,132,C3,Claude-3-Opus,80.14978170394897,G35,83.00249576568604
de-en,tear,sacrebleu,133,C3,Claude-3-Opus,84.91472601890564,C3,84.91472601890564
de-en,tear,sacrebleu,134,G4o,GPT-4o,62.829434871673584,G4o,62.829434871673584
de-en,tear,sacrebleu,135,C3,Claude-3-Opus,78.78397703170776,GP,79.09695506095886
de-en,tear,sacrebleu,136,G4o,GPT-4o,70.63406109809875,C35,71.57789468765259
de-en,tear,sacrebleu,137,C3,Claude-3-Opus,88.20857405662537,C35,101.53716802597046
de-en,tear,sacrebleu,138,G4o,GPT-4o,68.96553635597229,C3,75.65850019454956
de-en,tear,sacrebleu,139,C35,Claude-3.5-Sonnet,80.23776412010193,GP,82.28320479393005
de-en,tear,sacrebleu,140,C3,Claude-3-Opus,77.11114287376404,GP,77.73815989494324
de-en,tear,sacrebleu,141,G35,GPT-3.5-Turbo,85.64810156822205,G4o,85.64810156822205
de-en,tear,sacrebleu,142,G4o,GPT-4o,63.4207546710968,C35,73.75050783157349
de-en,tear,sacrebleu,143,C3,Claude-3-Opus,66.53538346290588,G35,71.92761301994324
de-en,tear,sacrebleu,144,G35,GPT-3.5-Turbo,94.75263357162476,C3,94.75263357162476
de-en,tear,sacrebleu,145,G4o,GPT-4o,79.16750311851501,G4o,79.16750311851501
de-en,tear,sacrebleu,146,G4o,GPT-4o,74.90387558937073,C3,76.69023275375366
de-en,tear,sacrebleu,147,G4o,GPT-4o,77.8056800365448,GP,79.25661206245422
de-en,tear,sacrebleu,148,C35,Claude-3.5-Sonnet,74.76592659950256,C35,74.76592659950256
de-en,tear,sacrebleu,149,C3,Claude-3-Opus,89.71995711326599,C3,89.71995711326599
de-en,tear,sacrebleu,150,C35,Claude-3.5-Sonnet,78.22051644325256,C35,78.22051644325256
de-en,tear,sacrebleu,151,GP,Gemini-Pro,80.64329028129578,C3,80.88402152061462
de-en,tear,sacrebleu,152,C3,Claude-3-Opus,86.22071146965027,C35,86.22071146965027
de-en,tear,sacrebleu,153,G4o,GPT-4o,71.26550078392029,G4o,71.26550078392029
de-en,tear,sacrebleu,154,C3,Claude-3-Opus,81.48746490478516,C35,82.60721564292908
de-en,tear,sacrebleu,155,G4o,GPT-4o,85.2361798286438,G4o,85.2361798286438
de-en,tear,sacrebleu,156,C35,Claude-3.5-Sonnet,65.11812806129456,GP,65.67454934120178
de-en,tear,sacrebleu,157,G35,GPT-3.5-Turbo,72.62043356895447,C3,78.36623191833496
de-en,tear,sacrebleu,158,G4o,GPT-4o,74.9341070652008,G4o,74.9341070652008
de-en,tear,sacrebleu,159,C3,Claude-3-Opus,58.126187324523926,C35,58.126187324523926
de-en,tear,sacrebleu,160,G35,GPT-3.5-Turbo,60.235631465911865,G35,60.235631465911865
de-en,tear,sacrebleu,161,C3,Claude-3-Opus,82.92431831359863,C35,84.79278683662415
de-en,tear,sacrebleu,162,GP,Gemini-Pro,71.18566036224365,G4o,72.11344838142395
de-en,tear,sacrebleu,163,C35,Claude-3.5-Sonnet,64.48693871498108,G4o,65.34277200698853
de-en,tear,sacrebleu,164,C3,Claude-3-Opus,69.38948035240173,GP,72.05018401145935
de-en,tear,sacrebleu,165,G35,GPT-3.5-Turbo,68.8834011554718,C35,68.8834011554718
de-en,tear,sacrebleu,166,C35,Claude-3.5-Sonnet,64.91336822509766,G4o,67.41863489151001
de-en,tear,sacrebleu,167,G4o,GPT-4o,99.56241846084595,GP,99.56241846084595
de-en,tear,sacrebleu,168,G35,GPT-3.5-Turbo,67.50195026397705,G4o,70.21812200546265
de-en,tear,sacrebleu,169,C35,Claude-3.5-Sonnet,77.82681584358215,GP,78.45985889434814
de-en,tear,sacrebleu,170,C35,Claude-3.5-Sonnet,84.27957892417908,C3,85.01438498497009
de-en,tear,sacrebleu,171,G35,GPT-3.5-Turbo,69.50812339782715,G35,69.50812339782715
de-en,tear,sacrebleu,172,G35,GPT-3.5-Turbo,75.7509171962738,C3,77.00660824775696
de-en,tear,sacrebleu,173,G4o,GPT-4o,70.75954079627991,G4o,70.75954079627991
de-en,tear,sacrebleu,174,GP,Gemini-Pro,65.57152271270752,C3,81.59705400466919
de-en,tear,sacrebleu,175,G35,GPT-3.5-Turbo,73.42647910118103,G4o,74.10363554954529
